,AGE1,BURDEN,FMR,FMTBEDRMS,FMTBUILT,TOTSAL
38783,62,0.6345945164,1450,'2 2BR','1940-1959',6900
38784,63,0.2561160325,1429,'4 4BR+','1960-1979',0
38785,40,0.7180202584,975,'2 2BR','1960-1979',33000
38786,37,0.215170374,975,'2 2BR','1960-1979',48700
38787,32,0.4896365275,1343,'3 3BR','1960-1979',20000
38788,42,0.2057617236,1014,'2 2BR','1960-1979',40500
38789,29,0.1657630984,951,'3 3BR','1980-1989',100000
38790,79,0.3656842105,969,'3 3BR','1940-1959',0
38791,65,0.45002250109999997,1039,'3 3BR','1940-1959',0
38792,71,0.2790589512,1529,'4 4BR+','1960-1979',0
38793,40,0.2307540984,684,'1 1BR','1940-1959',60000
38794,40,0.3949306931,684,'1 1BR','1960-1979',12625
38795,-9,-9.0,819,'2 2BR','1960-1979',-9
38796,22,0.2081632653,1089,'3 3BR','1960-1979',0
38797,23,0.809754468,883,'1 1BR','1960-1979',12000
38798,59,0.23184586629999998,1101,'2 2BR','-5',50000
38799,37,0.07852113549999999,2574,'4 4BR+','1960-1979',391943
38800,41,0.2055854746,2270,'3 3BR','1960-1979',164000
38801,76,0.36517978700000003,2270,'3 3BR','1940-1959',0
38802,59,0.08181684410000001,878,'2 2BR','1960-1979',16800
38803,72,0.06869822490000001,1082,'4 4BR+','1960-1979',1000
38804,68,0.1112280702,951,'3 3BR','1960-1979',0
38805,70,0.07202415179999999,1490,'4 4BR+','1960-1979',15210
38806,76,0.0753867028,1296,'3 3BR','1960-1979',0
38807,51,0.2755344418,828,'2 2BR','-5',0
38808,-9,-9.0,659,'1 1BR','1960-1979',-9
38809,60,0.0794004283,921,'2 2BR','1960-1979',28000
38810,76,0.6392727273,1772,'4 4BR+','-5',14000
38811,74,0.3203342618,721,'2 2BR','1960-1979',0
38812,81,0.5344784036,721,'2 2BR','1960-1979',0
38813,28,0.16173407310000001,1523,'4 4BR+','1960-1979',97000
38814,47,0.8196405895000001,1523,'4 4BR+','1960-1979',0
38815,62,-1.0,1302,'3 3BR','1960-1979',0
38816,72,0.1934482759,1056,'3 3BR','1960-1979',22000
38817,73,0.21262135920000003,828,'2 2BR','-5',0
38818,48,0.1793002915,783,'2 2BR','1960-1979',75000
38819,62,1.4327294327000002,2370,'4 4BR+','-5',0
38820,63,0.3227569179,2370,'4 4BR+','1940-1959',207000
38821,93,0.2748923077,1645,'4 4BR+','1940-1959',0
38822,63,0.6864295125,975,'2 2BR','1960-1979',0
38823,45,0.2381197461,1806,'3 3BR','-5',70000
38824,48,0.11765098210000001,1987,'4 4BR+','-5',0
38825,85,0.8018181818000001,983,'2 2BR','1940-1959',0
38826,73,0.6813679245,983,'2 2BR','1960-1979',0
38827,59,0.3659090909,714,'1 1BR','1960-1979',0
38828,27,0.231,924,'2 2BR','1960-1979',25000
38829,26,0.23773735940000001,1239,'3 3BR','1960-1979',45000
38830,57,0.1521683997,1134,'3 3BR','1960-1979',65000
38831,33,0.46440148880000004,1190,'4 4BR+','1940-1959',50000
38832,-9,-9.0,1833,'2 2BR','1940-1959',-9
38833,33,0.1196436303,1243,'4 4BR+','1960-1979',163000
38834,68,1.0561730248999999,2009,'3 3BR','1960-1979',0
38835,76,0.06599566059999999,2009,'3 3BR','1960-1979',0
38836,58,0.35110807619999995,1382,'2 2BR','1940-1959',48200
38837,84,6.456,2174,'4 4BR+','1960-1979',0
38838,46,0.3153467244,1890,'3 3BR','1940-1959',214000
38839,53,0.2924156644,2374,'4 4BR+','1940-1959',90000
38840,63,0.0812727273,726,'2 2BR','1940-1959',0
38841,-9,-9.0,721,'2 2BR','1960-1979',-9
38842,22,0.0907122012,1294,'2 2BR','1960-1979',119600
38843,61,0.7204273111,1243,'1 1BR','-5',50000
38844,57,-1.0,568,'1 1BR','1960-1979',0
38845,42,0.1557339878,973,'3 3BR','1990-1999',52000
38846,-9,-9.0,808,'1 1BR','1960-1979',-9
38847,28,0.3587331766,808,'1 1BR','-5',40000
38848,38,0.4980569689,1083,'3 3BR','-5',25000
38849,51,0.19851116629999999,705,'1 1BR','1960-1979',52000
38850,59,0.2658117415,2525,'4 4BR+','1960-1979',113300
38851,63,0.3632361035,2525,'4 4BR+','1960-1979',20000
38852,62,0.45171951920000003,2608,'4 4BR+','1960-1979',115000
38853,55,1.8987603306,1083,'3 3BR','-5',0
38854,54,0.39370008869999995,828,'2 2BR','-5',40000
38855,46,0.4048861372,1799,'4 4BR+','1960-1979',57000
38856,49,0.2928,732,'2 2BR','1990-1999',16000
38857,56,0.2542969559,751,'2 2BR','1940-1959',29000
38858,67,0.1605230631,1164,'3 3BR','1940-1959',62367
38859,40,0.2286545455,978,'3 3BR','1960-1979',0
38860,52,0.3138399933,711,'2 2BR','-5',24000
38861,36,0.2693959228,1164,'3 3BR','-5',48000
38862,67,0.0961556806,1158,'3 3BR','-5',0
38863,65,0.5026153846,1158,'3 3BR','1940-1959',0
38864,-9,-9.0,507,'1 1BR','1960-1979',-9
38865,54,0.17141279850000002,751,'2 2BR','1960-1979',43500
38866,64,0.35981694049999996,1639,'3 3BR','-5',40000
38867,70,0.2677356886,1818,'4 4BR+','-5',27000
38868,62,7.9392097264,1421,'2 2BR','1960-1979',1157
38869,43,0.1064342288,1921,'3 3BR','1940-1959',391943
38870,76,0.7195628154000001,1421,'2 2BR','1940-1959',30000
38871,69,0.1143209877,951,'3 3BR','1960-1979',1200
38872,50,0.2106684673,566,'1 1BR','1960-1979',40000
38873,66,0.3190909091,791,'2 2BR','1960-1979',14000
38874,43,-1.0,1154,'3 3BR','-5',0
38875,60,0.0528228899,1210,'2 2BR','1960-1979',55753
38876,61,0.1452893492,1302,'3 3BR','1960-1979',96000
38877,-9,-9.0,1025,'3 3BR','1940-1959',-9
38878,69,0.1652157977,1277,'3 3BR','1940-1959',10000
38879,80,0.16569850490000002,1277,'3 3BR','1960-1979',0
38880,36,0.245531986,1435,'4 4BR+','1940-1959',0
38881,41,0.295631523,1243,'1 1BR','-5',80000
38882,45,0.4377959535,750,'2 2BR','1960-1979',0
38883,30,0.34437307079999996,750,'2 2BR','1960-1979',24000
38884,31,0.1292738605,934,'3 3BR','-5',78000
38885,70,1.2356020942000001,1008,'3 3BR','1940-1959',0
38886,-9,-9.0,643,'1 1BR','1960-1979',-9
38887,93,-1.0,1878,'3 3BR','1940-1959',0
38888,64,0.2947058824,1598,'3 3BR','1960-1979',10000
38889,63,0.1177790457,1740,'4 4BR+','1940-1959',106000
38890,-9,-9.0,501,'1 1BR','-5',-9
38891,48,0.0973684942,1158,'3 3BR','1940-1959',72000
38892,28,0.2339154543,737,'1 1BR','1960-1979',35000
38893,-9,-9.0,737,'1 1BR','1960-1979',-9
38894,-9,-9.0,737,'1 1BR','1960-1979',-9
38895,61,0.0926189798,649,'2 2BR','1940-1959',42000
38896,-9,-9.0,874,'2 2BR','1960-1979',-9
38897,62,0.39975209170000003,778,'2 2BR','1940-1959',0
38898,50,0.1242323004,740,'2 2BR','1940-1959',100000
38899,84,0.7577777778,988,'3 3BR','1960-1979',0
38900,68,0.757715502,725,'2 2BR','1960-1979',0
38901,57,0.1580643123,1421,'3 3BR','1960-1979',95000
38902,56,1.2994285714,493,'1 1BR','-5',0
38903,52,0.0534363148,843,'3 3BR','-5',159006
38904,52,0.1189359606,751,'2 2BR','-5',48000
38905,78,0.4115789474,1204,'3 3BR','-5',0
38906,-9,-9.0,1136,'2 2BR','1960-1979',-9
38907,41,0.3819989847,1570,'3 3BR','1940-1959',6000
38908,51,6.3514285714,1041,'3 3BR','1960-1979',0
38909,33,0.33758241759999996,943,'3 3BR','-5',0
38910,27,0.1298802345,1129,'4 4BR+','1960-1979',144000
38911,58,0.2578393412,943,'3 3BR','1940-1959',26500
38912,61,0.1188043602,1129,'4 4BR+','1960-1979',30000
38913,56,0.053126139,1204,'3 3BR','1940-1959',221878
38914,30,0.0175215185,881,'1 1BR','-5',150000
38915,57,0.205444513,881,'1 1BR','-5',60000
38916,16,0.5531283819,1361,'2 2BR','1960-1979',25001
38917,34,0.0352796763,1361,'2 2BR','1940-1959',63000
38918,56,0.3824,1327,'1 1BR','1940-1959',0
38919,-9,-9.0,868,'2 2BR','1960-1979',-9
38920,43,0.37106842450000005,915,'2 2BR','1960-1979',38000
38921,36,0.24396686280000002,1145,'3 3BR','1940-1959',50000
38922,39,6.04,529,'1 1BR','1940-1959',0
38923,86,0.1871647582,969,'3 3BR','1940-1959',0
38924,76,0.165,969,'3 3BR','-5',0
38925,93,0.2238004297,772,'2 2BR','1960-1979',14000
38926,23,0.2877640266,767,'2 2BR','-5',35000
38927,75,0.1709796673,1025,'3 3BR','1940-1959',0
38928,68,0.06858321519999999,1173,'3 3BR','1960-1979',61895
38929,88,0.6262112788,649,'2 2BR','1960-1979',0
38930,85,0.15197080289999998,501,'1 1BR','1960-1979',0
38931,41,0.3081215503,1654,'4 4BR+','1960-1979',42500
38932,59,0.4892706724,3106,'4 4BR+','1960-1979',90000
38933,66,0.1281955992,3100,'4 4BR+','1960-1979',180000
38934,43,1.0451642687,3100,'4 4BR+','1960-1979',25400
38935,61,0.1848447205,969,'3 3BR','1940-1959',24000
38936,45,0.1905611355,966,'2 2BR','1960-1979',96000
38937,35,0.8519026036,1963,'3 3BR','1960-1979',38000
38938,54,1.6604418043,1427,'3 3BR','1940-1959',20000
38939,33,0.49,576,'1 1BR','1960-1979',0
38940,25,0.17254786879999998,751,'2 2BR','1940-1959',54550
38941,21,0.053873873899999994,796,'2 2BR','1960-1979',124000
38942,35,0.26434364670000005,690,'1 1BR','1940-1959',20000
38943,27,0.18219925210000001,881,'2 2BR','1960-1979',84000
38944,-9,-9.0,783,'2 2BR','1960-1979',-9
38945,21,0.36211799060000005,1073,'3 3BR','1940-1959',39000
38946,21,0.2899834405,1468,'4 4BR+','1940-1959',51960
38947,35,0.3977613756,1200,'3 3BR','1960-1979',30000
38948,48,0.3181336161,1200,'3 3BR','1960-1979',17000
38949,72,0.1598608313,1582,'3 3BR','1960-1979',0
38950,37,0.24120888219999997,600,'1 1BR','1960-1979',33800
38951,-9,-9.0,1059,'4 4BR+','1960-1979',-9
38952,77,0.0757614802,692,'2 2BR','1940-1959',17000
38953,43,0.5627698704999999,1164,'3 3BR','1940-1959',22471
38954,30,0.20285714289999998,1115,'3 3BR','1960-1979',0
38955,25,0.41306849450000005,773,'2 2BR','1960-1979',17000
38956,61,0.0661906986,1115,'3 3BR','1960-1979',45000
38957,85,0.9183715081999999,1243,'1 1BR','1960-1979',0
38958,57,0.2538461538,976,'2 2BR','-5',0
38959,36,0.4290862497,1027,'3 3BR','-5',25000
38960,25,0.17859451469999998,1027,'3 3BR','1940-1959',65000
38961,24,0.1216610075,1027,'3 3BR','1940-1959',104000
38962,22,1.9700996678,528,'0 Studio','1960-1979',3600
38963,50,0.11840441269999999,1059,'4 4BR+','1960-1979',140000
38964,69,138.96,921,'3 3BR','1940-1959',0
38965,50,0.3699007258,729,'2 2BR','1960-1979',24000
38966,31,0.1436937331,973,'3 3BR','1960-1979',80000
38967,89,0.3188461538,1623,'3 3BR','-5',26000
38968,45,0.2504997186,1721,'3 3BR','1940-1959',145000
38969,80,1.7906493506,1550,'3 3BR','1960-1979',0
38970,25,0.18,1118,'1 1BR','1960-1979',80000
38971,49,0.1366950501,2248,'4 4BR+','1940-1959',341943
38972,38,0.1910734228,1983,'4 4BR+','1960-1979',163000
38973,54,0.0833616937,1983,'4 4BR+','1960-1979',335000
38974,80,0.2175,1007,'1 1BR','-5',0
38975,44,0.30868713,1979,'4 4BR+','1990-1999',90000
38976,38,0.4687058824,1118,'1 1BR','1960-1979',28000
38977,59,0.1281259746,1721,'3 3BR','1960-1979',0
38978,62,0.086875,956,'2 2BR','1960-1979',0
38979,43,0.39248640630000003,780,'2 2BR','1960-1979',14289
38980,55,0.3686396158,1129,'3 3BR','1940-1959',40000
38981,39,0.0,767,'1 1BR','-5',74000
38982,79,0.1565454545,889,'2 2BR','-5',30000
38983,46,0.1812713162,951,'3 3BR','1960-1979',74500
38984,46,-1.0,969,'3 3BR','-5',0
38985,-9,-9.0,726,'2 2BR','1960-1979',-9
38986,-9,-9.0,974,'2 2BR','1960-1979',-9
38987,39,0.38618196979999997,874,'2 2BR','1960-1979',19200
38988,28,0.3340155546,783,'2 2BR','1960-1979',22000
38989,39,0.2252150061,760,'1 1BR','-5',48500
38990,35,-1.0,727,'2 2BR','1940-1959',0
38991,52,1.0093121056999999,974,'2 2BR','1960-1979',6500
38992,63,0.1146285041,1039,'3 3BR','-5',113601
38993,68,0.34551083590000004,1150,'1 1BR','-5',30000
38994,68,1.0333333332999999,1792,'3 3BR','1940-1959',0
38995,53,0.19120203870000002,656,'0 Studio','1940-1959',42000
38996,25,0.4439842618,619,'2 2BR','1960-1979',14500
38997,46,0.2265736364,745,'2 2BR','1940-1959',40000
38998,25,0.12171428570000001,662,'1 1BR','1960-1979',3000
38999,30,0.2148837209,797,'2 2BR','1960-1979',0
39000,50,0.48442714130000003,1259,'3 3BR','-5',18720
39001,44,0.10975281699999999,1059,'4 4BR+','-5',25000
39002,59,0.21346171879999998,808,'1 1BR','-5',32000
39003,43,0.069754238,943,'3 3BR','-5',37000
39004,32,0.2373857518,1116,'4 4BR+','1960-1979',0
39005,37,0.1313051921,997,'3 3BR','-5',28000
39006,67,0.1754977448,2374,'4 4BR+','1960-1979',15000
39007,69,0.24011999999999997,2174,'4 4BR+','1960-1979',0
39008,75,0.226,951,'3 3BR','1960-1979',0
39009,55,0.23946698660000001,951,'3 3BR','-5',38000
39010,65,0.35740094310000003,1890,'3 3BR','-5',0
39011,37,0.1817272491,801,'2 2BR','1940-1959',50000
39012,37,0.1388589248,672,'1 1BR','1960-1979',51000
39013,24,0.0870943522,672,'1 1BR','1960-1979',12000
39014,93,0.2775041051,1115,'1 1BR','1960-1979',0
39015,37,0.3495429221,1322,'2 2BR','-5',37000
39016,44,0.049414885,1627,'3 3BR','1940-1959',85992
39017,76,0.1178396072,1627,'3 3BR','1960-1979',0
39018,89,0.0989828827,944,'2 2BR','1940-1959',0
39019,85,0.10728276199999999,1871,'4 4BR+','1960-1979',45000
39020,66,0.2165079365,1627,'3 3BR','1940-1959',20000
39021,35,0.33659548149999996,975,'2 2BR','1960-1979',55000
39022,-9,-9.0,1410,'2 2BR','1940-1959',-9
39023,75,0.7201071429000001,2299,'4 4BR+','-5',0
39024,28,0.21357712510000001,1438,'2 2BR','-5',72000
39025,-9,-9.0,934,'3 3BR','-5',-9
39026,37,0.2867497607,1798,'3 3BR','-5',80000
39027,55,0.12,1030,'0 Studio','-5',35000
39028,35,0.36649593869999997,1955,'3 3BR','1940-1959',48000
39029,71,0.2844757025,1190,'4 4BR+','1960-1979',15000
39030,50,0.1077887968,1020,'3 3BR','1960-1979',106702
39031,33,0.45695523340000005,998,'2 2BR','1960-1979',25000
39032,24,0.2104367839,751,'2 2BR','1960-1979',40000
39033,62,0.1469624314,1209,'4 4BR+','-5',15000
39034,30,0.0764976959,582,'1 1BR','1940-1959',60000
39035,93,1.0917293233,1294,'2 2BR','1960-1979',0
39036,27,0.0692134873,1701,'3 3BR','1960-1979',192000
39037,43,0.2938871473,644,'2 2BR','1960-1979',17000
39038,63,0.1422179224,2457,'4 4BR+','1940-1959',0
39039,49,0.1875321127,2374,'4 4BR+','-5',341943
39040,46,0.1301672579,2374,'4 4BR+','1960-1979',185800
39041,24,0.5327578233,1064,'2 2BR','1960-1979',13000
39042,69,0.29375999999999997,864,'1 1BR','1960-1979',0
39043,45,0.1522989943,1861,'4 4BR+','1960-1979',60000
39044,35,0.23049988329999999,951,'3 3BR','1960-1979',60000
39045,34,0.4260467473,1014,'2 2BR','1960-1979',31600
39046,38,0.03914395,1014,'2 2BR','1960-1979',78199
39047,26,0.23407802600000002,1515,'4 4BR+','1940-1959',78000
39048,51,0.6647406105,737,'2 2BR','1960-1979',8000
39049,38,0.4165435746,1544,'4 4BR+','1960-1979',42000
39050,82,0.1974774775,1343,'3 3BR','1940-1959',0
39051,55,0.5691999578,988,'3 3BR','1940-1959',19000
39052,77,0.1209568226,988,'3 3BR','1960-1979',0
39053,-9,-9.0,1343,'3 3BR','1960-1979',-9
39054,33,0.3241404609,1171,'4 4BR+','1940-1959',30000
39055,23,8.523111612200001,864,'2 2BR','1960-1979',900
39056,21,0.3478009517,1359,'4 4BR+','2000-2009',90000
39057,32,0.3081483677,1359,'4 4BR+','1960-1979',27000
39058,44,0.4574707004,1843,'3 3BR','1940-1959',53000
39059,30,0.282208589,1430,'3 3BR','1960-1979',16500
39060,62,0.24683482510000002,1427,'3 3BR','1960-1979',55050
39061,63,0.44016393439999996,1058,'3 3BR','1960-1979',0
39062,70,0.1089273957,1595,'4 4BR+','1960-1979',99000
39063,60,0.1959720699,1595,'4 4BR+','1940-1959',30000
39064,70,0.0771604938,1290,'3 3BR','1960-1979',0
39065,62,0.1592792213,1221,'3 3BR','1960-1979',371943
39066,-9,-9.0,572,'1 1BR','1960-1979',-9
39067,36,0.17759685379999998,1001,'3 3BR','1960-1979',58000
39068,69,0.1272,1001,'3 3BR','1940-1959',0
39069,58,0.23955571120000002,501,'1 1BR','1960-1979',20000
39070,88,0.20125560539999998,853,'3 3BR','1940-1959',0
39071,55,0.0623537047,1342,'4 4BR+','1940-1959',223500
39072,67,0.0564121703,1051,'4 4BR+','-5',118000
39073,60,0.7474285714,815,'1 1BR','1980-1989',0
39074,77,0.17047741940000002,1436,'4 4BR+','1980-1989',0
39075,53,0.0317189425,1436,'4 4BR+','1980-1989',389943
39076,-9,-9.0,816,'1 1BR','1960-1979',-9
39077,51,0.4952195122,1243,'3 3BR','After 2010',20000
39078,44,0.0690000854,1445,'4 4BR+','1960-1979',341943
39079,58,0.1053594517,1436,'4 4BR+','1960-1979',153000
39080,-9,-9.0,966,'2 2BR','1980-1989',-9
39081,38,0.0942272381,1344,'3 3BR','1940-1959',134000
39082,26,0.2800814555,816,'1 1BR','1980-1989',37500
39083,58,0.1646685425,649,'2 2BR','-5',45500
39084,59,0.15538693369999998,853,'3 3BR','1960-1979',45500
39085,38,0.5049541284000001,973,'2 2BR','-5',16000
39086,77,0.3165769001,1467,'4 4BR+','-5',0
39087,61,-1.0,552,'1 1BR','-5',0
39088,49,0.8461142562999999,1474,'2 2BR','1940-1959',35000
39089,23,0.507961165,669,'2 2BR','1960-1979',10800
39090,93,0.2866666667,2374,'4 4BR+','1940-1959',0
39091,57,0.19968,1173,'3 3BR','1940-1959',22000
39092,62,0.0589422545,1173,'3 3BR','1960-1979',112000
39093,52,0.4976668353,2448,'4 4BR+','1960-1979',48000
39094,71,0.5856,2448,'4 4BR+','1960-1979',3000
39095,27,0.1278332366,1083,'3 3BR','1940-1959',100000
39096,40,-1.0,1073,'3 3BR','1940-1959',0
39097,24,0.45327491119999996,783,'2 2BR','1940-1959',26500
39098,33,0.4867605634,669,'2 2BR','1960-1979',2400
39099,59,0.20228694170000003,1037,'3 3BR','1940-1959',95000
39100,61,0.5,522,'1 1BR','1960-1979',0
39101,51,0.16965991589999999,915,'2 2BR','1960-1979',27800
39102,69,0.14845929970000002,1243,'1 1BR','1940-1959',100000
39103,29,0.3524290789,1179,'3 3BR','1960-1979',20000
39104,53,0.07640167910000001,1707,'4 4BR+','1940-1959',107000
39105,64,0.32296664010000004,2058,'3 3BR','1940-1959',45000
39106,40,0.3688141422,626,'1 1BR','1960-1979',18624
39107,67,0.3303165802,1198,'3 3BR','1960-1979',19600
39108,63,0.424,507,'1 1BR','1960-1979',0
39109,50,0.5089495908,1450,'2 2BR','-5',26800
39110,20,1.7028571429,579,'1 1BR','1940-1959',200
39111,45,1.7642472619,2126,'4 4BR+','1960-1979',0
39112,56,0.5066086957,1894,'3 3BR','-5',21000
39113,58,0.8929384965999999,2126,'4 4BR+','1940-1959',20300
39114,68,0.37528662420000003,1924,'4 4BR+','1960-1979',0
39115,35,0.2192078895,1843,'3 3BR','1960-1979',114000
39116,71,0.133956101,1147,'3 3BR','-5',0
39117,44,0.0662087388,987,'3 3BR','-5',125810
39118,20,0.27313076140000003,987,'3 3BR','1960-1979',26400
39119,54,0.1587949521,1159,'3 3BR','1960-1979',99400
39120,93,0.2349295775,1134,'3 3BR','1960-1979',0
39121,79,0.3940907642,1134,'3 3BR','1960-1979',0
39122,53,0.1311764235,870,'2 2BR','1940-1959',25000
39123,77,0.7048311193000001,962,'3 3BR','1940-1959',0
39124,-9,-9.0,874,'2 2BR','1960-1979',-9
39125,70,0.49,778,'2 2BR','1960-1979',0
39126,37,0.19575756019999999,874,'2 2BR','1960-1979',39000
39127,22,0.2809104561,1183,'2 2BR','1960-1979',34000
39128,-9,-9.0,1597,'3 3BR','1960-1979',-9
39129,42,0.899911426,1597,'3 3BR','1960-1979',17000
39130,25,0.3495012433,729,'2 2BR','-5',35000
39131,55,0.5540996469,969,'3 3BR','-5',0
39132,38,0.1612936837,726,'2 2BR','1940-1959',48000
39133,39,0.1860525801,889,'2 2BR','1960-1979',46000
39134,-9,-9.0,609,'1 1BR','-5',-9
39135,54,-1.0,791,'2 2BR','1980-1989',0
39136,58,0.1416306866,1025,'3 3BR','1940-1959',60000
39137,47,0.3484132343,1597,'3 3BR','1960-1979',80000
39138,26,4.3814303639,1025,'3 3BR','1940-1959',810
39139,57,0.1327025643,1597,'3 3BR','1960-1979',82000
39140,73,0.42766373409999997,1012,'2 2BR','-5',0
39141,48,-1.0,793,'1 1BR','-5',0
39142,59,0.3018981169,1895,'3 3BR','1940-1959',120000
39143,45,0.29117229370000003,1474,'2 2BR','-5',121000
39144,22,0.5040614221,697,'2 2BR','1940-1959',18000
39145,72,0.312,556,'1 1BR','1960-1979',0
39146,87,0.6551578947,782,'2 2BR','1960-1979',0
39147,93,0.8704663212,601,'1 1BR','1960-1979',13491
39148,-9,-9.0,1008,'3 3BR','1960-1979',-9
39149,50,0.5650572133,1365,'3 3BR','1940-1959',7000
39150,28,0.0774913577,636,'1 1BR','-5',114000
39151,-9,-9.0,767,'2 2BR','1960-1979',-9
39152,52,0.25270588239999997,600,'1 1BR','1960-1979',0
39153,44,0.10917672810000001,1178,'4 4BR+','1960-1979',117000
39154,27,0.1331903063,1421,'3 3BR','1940-1959',137000
39155,-9,-9.0,625,'1 1BR','1960-1979',-9
39156,46,0.8667559809000001,1548,'3 3BR','1960-1979',0
39157,43,0.3595940068,1548,'3 3BR','-5',90000
39158,52,0.1459088181,518,'1 1BR','1960-1979',45000
39159,45,-1.0,1285,'1 1BR','1940-1959',0
39160,68,0.23017757100000003,1394,'3 3BR','1940-1959',0
39161,66,1.0332824427,1394,'3 3BR','1940-1959',0
39162,43,0.1790097147,1394,'3 3BR','1990-1999',12500
39163,33,0.9540000000000001,1394,'3 3BR','-5',19000
39164,-9,-9.0,929,'1 1BR','-5',-9
39165,51,0.1826586091,1119,'2 2BR','1980-1989',96000
39166,22,8.767999999999999,1119,'2 2BR','1960-1979',0
39167,51,30.032432431999997,1119,'2 2BR','1980-1989',325
39168,69,0.295962877,1496,'4 4BR+','1940-1959',0
39169,61,0.1592394307,1012,'2 2BR','-5',105000
39170,77,0.18899999999999997,990,'3 3BR','1960-1979',0
39171,22,0.49200000000000005,741,'2 2BR','1960-1979',0
39172,38,1.713513784,2525,'4 4BR+','1960-1979',20000
39173,83,0.37777339509999996,1239,'3 3BR','1960-1979',0
39174,51,0.1817520901,1425,'4 4BR+','1940-1959',59316
39175,66,1.009274673,1577,'3 3BR','1960-1979',0
39176,55,0.2825224264,552,'1 1BR','1960-1979',30000
39177,56,0.0961948362,1577,'3 3BR','1960-1979',89000
39178,57,0.0777373993,1474,'2 2BR','1960-1979',57000
39179,21,0.13625904560000002,629,'1 1BR','2000-2009',60000
39180,81,0.275826972,819,'2 2BR','1960-1979',0
39181,63,0.1385375206,1093,'3 3BR','1990-1999',96000
39182,25,0.49285480530000003,819,'2 2BR','1960-1979',18360
39183,56,0.5269606357,1196,'4 4BR+','-5',15500
39184,36,1.0408450704,821,'2 2BR','1940-1959',0
39185,49,0.169927508,1094,'3 3BR','1960-1979',77000
39186,58,0.1039086487,1095,'3 3BR','1940-1959',58000
39187,23,0.42736332229999996,1207,'2 2BR','1960-1979',24000
39188,36,0.721,1014,'2 2BR','1960-1979',0
39189,23,0.272888525,1014,'2 2BR','1960-1979',44000
39190,45,0.3330886769,1435,'4 4BR+','-5',30000
39191,-9,-9.0,969,'3 3BR','1940-1959',-9
39192,53,0.2896174863,540,'1 1BR','1960-1979',0
